dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
2021-04-09,2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,registered,123
2021-04-09,2,0,4,13,0,6,0,2,0.36,0.3788,0.81,0,registered,108
2021-04-09,2,0,4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,registered,118
2021-04-09,2,0,4,15,0,6,0,2,0.36,0.3788,0.87,0,registered,116
2021-04-09,2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0,registered,118
2021-04-09,2,0,4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,registered,129
2021-04-09,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,registered,129
2021-04-09,2,0,4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,registered,83
2021-04-09,2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,registered,74
2021-04-09,2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,registered,65
2021-04-09,2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,registered,66
2021-04-09,2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,registered,45
2021-04-10,2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,registered,48
2021-04-10,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,registered,31
2021-04-10,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,registered,24
2021-04-10,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,registered,11
2021-04-10,2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,registered,2
2021-04-10,2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,registered,4
2021-04-10,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,registered,4
2021-04-10,2,0,4,7,0,0,0,2,0.36,0.3636,1,0.0896,registered,7
2021-04-10,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,registered,38
2021-04-10,2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,registered,50
2021-04-10,2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0,registered,81
2021-04-10,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,registered,109
2021-04-10,2,0,4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,registered,136
2021-04-10,2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,registered,142
2021-04-10,2,0,4,14,0,0,0,1,0.5,0.4848,0.72,0.194,registered,133
2021-04-10,2,0,4,15,0,0,0,1,0.5,0.4848,0.77,0.2239,registered,141
2021-04-10,2,0,4,16,0,0,0,2,0.52,0.5,0.72,0.1642,registered,153
2021-04-10,2,0,4,17,0,0,0,2,0.52,0.5,0.72,0.194,registered,152
2021-04-10,2,0,4,18,0,0,0,1,0.5,0.4848,0.77,0.194,registered,137
2021-04-10,2,0,4,19,0,0,0,1,0.5,0.4848,0.77,0.194,registered,84
2021-04-10,2,0,4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,registered,71
2021-04-10,2,0,4,21,0,0,0,1,0.44,0.4394,0.88,0.194,registered,77
2021-04-10,2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,registered,45
2021-04-10,2,0,4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,registered,27
2021-04-11,2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,registered,16
2021-04-11,2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,registered,3
2021-04-11,2,0,4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,registered,2
2021-04-11,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,registered,1
2021-04-11,2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,registered,12
2021-04-11,2,0,4,6,0,1,1,2,0.46,0.4545,1,0.2239,registered,59
2021-04-11,2,0,4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,registered,164
2021-04-11,2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,registered,286
2021-04-11,2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,registered,132
2021-04-11,2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,registered,55
2021-04-11,2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,registered,59
2021-04-11,2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,registered,97
2021-04-11,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,registered,77
2021-04-11,2,0,4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,registered,85
2021-04-11,2,0,4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,registered,85
2021-04-11,2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,registered,162
2021-04-11,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,registered,352
2021-04-11,2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,registered,290
2021-04-11,2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,registered,211
2021-04-11,2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,registered,122
2021-04-11,2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,registered,119
2021-04-11,2,0,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,registered,66
2021-04-11,2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0,registered,38
2021-04-12,2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,registered,13
2021-04-12,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,registered,7
2021-04-12,2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,registered,7
2021-04-12,2,0,4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,registered,1
2021-04-12,2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,registered,2
2021-04-12,2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,registered,15
2021-04-12,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,registered,55
2021-04-12,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,registered,177
2021-04-12,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,registered,211
2021-04-12,2,0,4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,registered,50
2021-04-12,2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,registered,34
2021-04-12,2,0,4,11,0,2,1,1,0.52,0.5,0.77,0.3582,registered,38
2021-04-12,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,registered,83
2021-04-12,2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,registered,84
2021-04-12,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,registered,28
2021-04-12,2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,registered,54
2021-04-12,2,0,4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,registered,80
2021-04-12,2,0,4,17,0,2,1,3,0.44,0.4394,0.77,0.2239,registered,262
2021-04-12,2,0,4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,registered,203
2021-04-12,2,0,4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,registered,127
2021-04-12,2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,registered,94
2021-04-12,2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,registered,74
2021-04-12,2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,registered,47
2021-04-12,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,registered,31
2021-04-13,2,0,4,0,0,3,1,2,0.4,0.4091,1,0.2985,registered,12
2021-04-13,2,0,4,1,0,3,1,2,0.4,0.4091,1,0.2985,registered,1
2021-04-13,2,0,4,2,0,3,1,3,0.4,0.4091,1,0.2985,registered,2
2021-04-13,2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,registered,2
2021-04-13,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,registered,2
2021-04-13,2,0,4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,registered,4
2021-04-13,2,0,4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,registered,33
2021-04-13,2,0,4,7,0,3,1,3,0.36,0.3485,1,0.2239,registered,67
2021-04-13,2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194,registered,158
2021-04-13,2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,registered,63
2021-04-13,2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,registered,42
2021-04-13,2,0,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,registered,57
2021-04-13,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,registered,83
2021-04-13,2,0,4,13,0,3,1,2,0.44,0.4394,0.77,0.194,registered,55
2021-04-13,2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,registered,82
2021-04-13,2,0,4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,registered,69
2021-04-13,2,0,4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,registered,119
2021-04-13,2,0,4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,registered,284
2021-04-13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,registered,293
2021-04-13,2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,registered,160
2021-04-13,2,0,4,20,0,3,1,1,0.44,0.4394,0.62,0.2537,registered,119
2021-04-13,2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,registered,100
2021-04-13,2,0,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,registered,89
2021-04-13,2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,registered,57
2021-04-14,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,registered,18
2021-04-14,2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,registered,9
2021-04-14,2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,registered,3
2021-04-14,2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,registered,2
2021-04-14,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0,registered,8
2021-04-14,2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,registered,12
2021-04-14,2,0,4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,registered,66
2021-04-14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0,registered,182
2021-04-14,2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,registered,316
2021-04-14,2,0,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,registered,152
2021-04-14,2,0,4,10,0,4,1,1,0.5,0.4848,0.51,0.194,registered,68
2021-04-14,2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,registered,87
2021-04-14,2,0,4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,registered,110
2021-04-14,2,0,4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,registered,121
2021-04-14,2,0,4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,registered,101
2021-04-14,2,0,4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,registered,85
2021-04-14,2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,registered,153
2021-04-14,2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0,registered,338
2021-04-14,2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0,registered,290
2021-04-14,2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0,registered,222
2021-04-14,2,0,4,20,0,4,1,1,0.5,0.4848,0.51,0.194,registered,147
2021-04-14,2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,registered,126
2021-04-14,2,0,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,registered,82
2021-04-14,2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,registered,40
2021-04-15,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0,registered,21
2021-04-15,2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0,registered,9
2021-04-15,2,0,4,2,1,5,0,1,0.4,0.4091,0.76,0,registered,10
2021-04-15,2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0,registered,3
2021-04-15,2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,registered,3
2021-04-15,2,0,4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,registered,11
2021-04-15,2,0,4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,registered,42
2021-04-15,2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,registered,139
2021-04-15,2,0,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,registered,279
2021-04-15,2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,registered,162
2021-04-15,2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,registered,91
2021-04-15,2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,registered,95
2021-04-15,2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,registered,155
2021-04-15,2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,registered,133
2021-04-15,2,0,4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,registered,106
2021-04-15,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,registered,112
2021-04-15,2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,registered,173
2021-04-15,2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,registered,267
2021-04-15,2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,registered,216
2021-04-15,2,0,4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,registered,168
2021-04-15,2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,registered,92
2021-04-15,2,0,4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,registered,77
2021-04-15,2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,registered,64
2021-04-15,2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,registered,56
2021-04-16,2,0,4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,registered,36
2021-04-16,2,0,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,registered,28
2021-04-16,2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,registered,19
2021-04-16,2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,registered,9
2021-04-16,2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,registered,4
2021-04-16,2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,registered,3
2021-04-16,2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,registered,9
2021-04-16,2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,registered,18
2021-04-16,2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,registered,38
2021-04-16,2,0,4,9,0,6,0,3,0.4,0.4091,1,0.2985,registered,27
2021-04-16,2,0,4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,registered,21
2021-04-16,2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,registered,27
2021-04-16,2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,registered,26
2021-04-16,2,0,4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,registered,49
2021-04-16,2,0,4,14,0,6,0,3,0.52,0.5,0.83,0.5821,registered,49
2021-04-16,2,0,4,15,0,6,0,3,0.52,0.5,0.83,0.5821,registered,62
2021-04-16,2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,registered,27
2021-04-16,2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,registered,14
2021-04-16,2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,registered,32
2021-04-16,2,0,4,19,0,6,0,2,0.52,0.5,0.94,0.4179,registered,62
2021-04-16,2,0,4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,registered,49
2021-04-16,2,0,4,21,0,6,0,2,0.44,0.4394,0.94,0,registered,13
2021-04-16,2,0,4,22,0,6,0,3,0.42,0.4242,1,0,registered,22
2021-04-16,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,registered,30
2021-04-17,2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,registered,29
2021-04-17,2,0,4,1,0,0,0,1,0.42,0.4242,0.67,0.2239,registered,25
2021-04-17,2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.194,registered,25
2021-04-17,2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,registered,13
2021-04-17,2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,registered,5
2021-04-17,2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,registered,1
2021-04-17,2,0,4,6,0,0,0,1,0.36,0.3182,0.66,0.4478,registered,5
2021-04-17,2,0,4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,registered,14
2021-04-17,2,0,4,8,0,0,0,1,0.38,0.3939,0.46,0.3881,registered,36
2021-04-17,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,registered,71
2021-04-17,2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,registered,120
2021-04-17,2,0,4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,registered,185
2021-04-17,2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,registered,187
2021-04-17,2,0,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,registered,162
2021-04-17,2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,registered,191
2021-04-17,2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,registered,209
2021-04-17,2,0,4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,registered,182
2021-04-17,2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,registered,163
2021-04-17,2,0,4,18,0,0,0,1,0.56,0.5303,0.3,0.3881,registered,175
2021-04-17,2,0,4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,registered,135
2021-04-17,2,0,4,20,0,0,0,1,0.52,0.5,0.36,0.194,registered,97
2021-04-17,2,0,4,21,0,0,0,1,0.5,0.4848,0.42,0.194,registered,70
2021-04-17,2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,registered,49
2021-04-17,2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,registered,37
2021-04-18,2,0,4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,registered,24
2021-04-18,2,0,4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,registered,8
2021-04-18,2,0,4,2,0,1,1,1,0.42,0.4242,0.67,0.1045,registered,2
2021-04-18,2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,registered,1
2021-04-18,2,0,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,registered,4
2021-04-18,2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,registered,16
2021-04-18,2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0,registered,51
2021-04-18,2,0,4,7,0,1,1,1,0.46,0.4545,0.63,0,registered,156
2021-04-18,2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0,registered,277
2021-04-18,2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,registered,132
2021-04-18,2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,registered,68
2021-04-18,2,0,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,registered,87
2021-04-18,2,0,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,registered,124
2021-04-18,2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,registered,128
2021-04-18,2,0,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,registered,95
2021-04-18,2,0,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,registered,112
2021-04-18,2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,registered,165
2021-04-18,2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,registered,362
2021-04-18,2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,registered,321
2021-04-18,2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,registered,244
2021-04-18,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,registered,136
2021-04-18,2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,registered,131
2021-04-18,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,registered,81
2021-04-18,2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,registered,35
2021-04-19,2,0,4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,registered,23
2021-04-19,2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,registered,2
2021-04-19,2,0,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,registered,5
2021-04-19,2,0,4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,registered,3
2021-04-19,2,0,4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,registered,4
2021-04-19,2,0,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,registered,17
2021-04-19,2,0,4,6,0,2,1,2,0.48,0.4697,0.67,0,registered,63
2021-04-19,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0,registered,166
2021-04-19,2,0,4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,registered,331
2021-04-19,2,0,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,registered,139
2021-04-19,2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,registered,60
2021-04-19,2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,registered,53
2021-04-19,2,0,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,registered,84
2021-04-19,2,0,4,13,0,2,1,2,0.54,0.5152,0.68,0.2239,registered,103
2021-04-19,2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,registered,88
2021-04-19,2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,registered,83
2021-04-19,2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,registered,162
2021-04-19,2,0,4,17,0,2,1,1,0.56,0.5303,0.6,0.1045,registered,372
2021-04-19,2,0,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,registered,377
2021-04-19,2,0,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,registered,248
2021-04-19,2,0,4,20,0,2,1,2,0.5,0.4848,0.72,0.2239,registered,148
2021-04-19,2,0,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,registered,114
2021-04-19,2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,registered,109
2021-04-19,2,0,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,registered,41
2021-04-20,2,0,4,0,0,3,1,1,0.44,0.4394,0.88,0.1343,registered,29
2021-04-20,2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,registered,5
2021-04-20,2,0,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,registered,2
2021-04-20,2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0,registered,2
2021-04-20,2,0,4,4,0,3,1,1,0.4,0.4091,1,0.1045,registered,4
2021-04-20,2,0,4,5,0,3,1,1,0.4,0.4091,0.94,0.194,registered,14
2021-04-20,2,0,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,registered,62
2021-04-20,2,0,4,7,0,3,1,1,0.44,0.4394,0.94,0,registered,211
2021-04-20,2,0,4,8,0,3,1,1,0.62,0.6061,0.69,0.4627,registered,374
2021-04-20,2,0,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,registered,170
2021-04-20,2,0,4,10,0,3,1,1,0.62,0.6061,0.69,0.0896,registered,86
2021-04-20,2,0,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,registered,87
2021-04-20,2,0,4,12,0,3,1,1,0.7,0.6515,0.48,0.3881,registered,117
2021-04-20,2,0,4,13,0,3,1,1,0.7,0.6515,0.48,0.3881,registered,135
2021-04-20,2,0,4,14,0,3,1,1,0.74,0.6515,0.4,0.4627,registered,115
2021-04-20,2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,registered,113
2021-04-20,2,0,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,registered,201
2021-04-20,2,0,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,registered,398
2021-04-20,2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,registered,385
2021-04-20,2,0,4,19,0,3,1,1,0.7,0.6364,0.32,0.2537,registered,309
2021-04-20,2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,registered,194
2021-04-20,2,0,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,registered,134
2021-04-20,2,0,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537,registered,105
2021-04-20,2,0,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,registered,79
2021-04-21,2,0,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,registered,33
2021-04-21,2,0,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,registered,20
2021-04-21,2,0,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,registered,10
2021-04-21,2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,registered,3
2021-04-21,2,0,4,4,0,4,1,2,0.44,0.4394,0.54,0.4478,registered,4
2021-04-21,2,0,4,5,0,4,1,2,0.42,0.4242,0.54,0.5522,registered,14
2021-04-21,2,0,4,6,0,4,1,2,0.4,0.4091,0.58,0.5821,registered,73
2021-04-21,2,0,4,7,0,4,1,2,0.42,0.4242,0.47,0.4627,registered,183
2021-04-21,2,0,4,8,0,4,1,2,0.4,0.4091,0.5,0.4925,registered,346
2021-04-21,2,0,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,registered,178
2021-04-21,2,0,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,registered,73
2021-04-21,2,0,4,11,0,4,1,1,0.44,0.4394,0.41,0.2836,registered,99
2021-04-21,2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,registered,150
2021-04-21,2,0,4,13,0,4,1,1,0.48,0.4697,0.33,0.3284,registered,122
2021-04-21,2,0,4,14,0,4,1,1,0.5,0.4848,0.34,0.3881,registered,160
2021-04-21,2,0,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,registered,166
2021-04-21,2,0,4,16,0,4,1,1,0.52,0.5,0.27,0.3582,registered,228
2021-04-21,2,0,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,registered,402
2021-04-21,2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,registered,381
2021-04-21,2,0,4,19,0,4,1,1,0.46,0.4545,0.28,0.2836,registered,272
2021-04-21,2,0,4,20,0,4,1,1,0.44,0.4394,0.3,0.1343,registered,176
2021-04-21,2,0,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,registered,159
2021-04-21,2,0,4,22,0,4,1,1,0.42,0.4242,0.38,0.0896,registered,106
2021-04-21,2,0,4,23,0,4,1,1,0.4,0.4091,0.43,0.1045,registered,86
2021-04-22,2,0,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,registered,30
2021-04-22,2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,registered,22
2021-04-22,2,0,4,2,0,5,1,1,0.36,0.3333,0.53,0.2985,registered,7
2021-04-22,2,0,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,registered,2
2021-04-22,2,0,4,4,0,5,1,1,0.34,0.3182,0.53,0.2836,registered,2
2021-04-22,2,0,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,registered,16
2021-04-22,2,0,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,registered,47
